Month,Year,Airline,MaxSeats
Mar-04,2004,Air New Zealand,6048
Mar-04,2004,Qantas Airways,3720
Mar-04,2004,Virgin Australia,4680
Mar-04,2004,Air Paradise International,2216
Mar-04,2004,Air Paradise International,2399
Mar-04,2004,Australian Airlines,2125
Mar-04,2004,Garuda Indonesia,1172
Mar-04,2004,Garuda Indonesia,1465
Mar-04,2004,Garuda Indonesia,879
Mar-04,2004,Emirates,11395
Mar-04,2004,Freedom Air International,1846
Mar-04,2004,Qantas Airways,394
Mar-04,2004,Air China,2709
Mar-04,2004,China Southern Airlines,2583
Mar-04,2004,Freedom Air International,1136
Mar-04,2004,Vietnam Airlines,3310
Mar-04,2004,Vietnam Airlines,3310
Mar-04,2004,Cathay Pacific Airways,2259
Mar-04,2004,Cathay Pacific Airways,12048
Mar-04,2004,Qantas Airways,7037
Mar-04,2004,Qantas Airways,4994
Mar-04,2004,Qantas Airways,5017
Mar-04,2004,Lauda Air,2752
Mar-04,2004,Malaysia Airlines,17528
Mar-04,2004,British Airways,10881
Mar-04,2004,Qantas Airways,394
Mar-04,2004,Qantas Airways,8329
Mar-04,2004,Qantas Airways,3064
Mar-04,2004,Qantas Airways,11098
Mar-04,2004,United Airlines,10757
Mar-04,2004,Philippine Airlines,3926
Mar-04,2004,Air Mauritius,1176
Mar-04,2004,Air Mauritius,294
Mar-04,2004,Fiji Airways,4199
Mar-04,2004,Nauru Airlines,340
Mar-04,2004,Nauru Airlines,110
Mar-04,2004,United Airlines,10757
Mar-04,2004,Freedom Air International,1278
Mar-04,2004,Thai Airways International,5265
Mar-04,2004,Air China,2709
Mar-04,2004,China Eastern Airlines,2583
Mar-04,2004,British Airways,10881
Mar-04,2004,Emirates,11395
Mar-04,2004,Qantas Airways,908
Mar-04,2004,Qantas Airways,394
Mar-04,2004,Qantas Airways,8339
Mar-04,2004,Qantas Airways,3071
Mar-04,2004,Singapore Airlines,22501
Mar-04,2004,Qantas Airways,2497
Mar-04,2004,Qantas Airways,4313
Mar-04,2004,Lauda Air,2752
Mar-04,2004,Air New Zealand,4526
Mar-04,2004,Qantas Airways,2410
Mar-04,2004,Air New Zealand,1224
Mar-04,2004,Air New Zealand,5064
Mar-04,2004,Royal Brunei Airlines,2322
Mar-04,2004,Thai Airways International,2745
Mar-04,2004,Thai Airways International,2440
Mar-04,2004,Air Paradise International,3858
Mar-04,2004,Garuda Indonesia,5902
Mar-04,2004,Qantas Airways,1236
Mar-04,2004,Emirates,9000
Mar-04,2004,Cathay Pacific Airways,4043
Mar-04,2004,Qantas Airways,454
Mar-04,2004,Qantas Airways,2043
Mar-04,2004,South African Airways,5295
Mar-04,2004,Malaysia Airlines,2626
Mar-04,2004,Malaysia Airlines,11324
Mar-04,2004,Malaysia Airlines,2626
Mar-04,2004,Air Mauritius,724
Mar-04,2004,Qantas Airways,5999
Mar-04,2004,Thai Airways International,2440
Mar-04,2004,Qantas Airways,11802
Mar-04,2004,Qantas Airways,6047
Mar-04,2004,Singapore Airlines,20035
Mar-04,2004,Qantas Airways,2951
Mar-04,2004,Polynesian Airlines,154
Mar-04,2004,Polynesian Airlines,462
Mar-04,2004,Polynesian Airlines,462
Mar-04,2004,Aerolineas Argentinas,2717
Mar-04,2004,Air New Zealand,25856
Mar-04,2004,Emirates,7482
Mar-04,2004,LATAM Airlines,3626
Mar-04,2004,Polynesian Airlines,154
Mar-04,2004,Polynesian Airlines,462
Mar-04,2004,Qantas Airways,244
Mar-04,2004,Qantas Airways,37424
Mar-04,2004,Qantas Airways,4011
Mar-04,2004,Qantas Airways,3383
Mar-04,2004,Royal Tongan Airlines,166
Mar-04,2004,Thai Airways International,12555
Mar-04,2004,Gulf Air,8215
Mar-04,2004,British Airways,12181
Mar-04,2004,Qantas Airways,11824
Mar-04,2004,Thai Airways International,12150
Mar-04,2004,Thai Airways International,7290
Mar-04,2004,Thai Airways International,5265
Mar-04,2004,Air China,2709
Mar-04,2004,Air China,2709
Mar-04,2004,Air China,301
Mar-04,2004,Air China,3612
Mar-04,2004,Aerolineas Argentinas,2717
Mar-04,2004,United Airlines,10757
Mar-04,2004,Air New Zealand,10510
Mar-04,2004,Qantas Airways,19510
Mar-04,2004,Virgin Australia,3960
Mar-04,2004,Air Paradise International,2216
Mar-04,2004,Air Paradise International,2399
Mar-04,2004,Australian Airlines,3042
Mar-04,2004,Australian Airlines,2125
Mar-04,2004,Garuda Indonesia,4981
Mar-04,2004,Qantas Airways,229
Mar-04,2004,Emirates,7740
Mar-04,2004,Freedom Air International,1988
Mar-04,2004,Qantas Airways,13258
Mar-04,2004,Air China,2709
Mar-04,2004,China Southern Airlines,2583
Mar-04,2004,China Southern Airlines,1148
Mar-04,2004,Freedom Air International,1420
Mar-04,2004,Vietnam Airlines,6084
Mar-04,2004,Vietnam Airlines,6084
Mar-04,2004,Cathay Pacific Airways,16377
Mar-04,2004,Qantas Airways,4994
Mar-04,2004,Qantas Airways,13869
Mar-04,2004,Air Canada,8590
Mar-04,2004,Qantas Airways,5653
Mar-04,2004,Qantas Airways,229
Mar-04,2004,Qantas Airways,5723
Mar-04,2004,Qantas Airways,6823
Mar-04,2004,Australian Airlines,2122
Mar-04,2004,Lauda Air,7912
Mar-04,2004,Malaysia Airlines,278
Mar-04,2004,Malaysia Airlines,16566
Mar-04,2004,British Airways,12181
Mar-04,2004,British Airways,10881
Mar-04,2004,Qantas Airways,11801
Mar-04,2004,Qantas Airways,3064
Mar-04,2004,Qantas Airways,11399
Mar-04,2004,Qantas Airways,4011
Mar-04,2004,Qantas Airways,3383
Mar-04,2004,Qantas Airways,21193
Mar-04,2004,Qantas Airways,4654
Mar-04,2004,United Airlines,10757
Mar-04,2004,Philippine Airlines,3926
Mar-04,2004,Qantas Airways,1772
Mar-04,2004,Qantas Airways,3936
Mar-04,2004,Air Mauritius,294
Mar-04,2004,Fiji Airways,14198
Mar-04,2004,Australian Airlines,6815
Mar-04,2004,Qantas Airways,4654
Mar-04,2004,United Airlines,10757
Mar-04,2004,Polynesian Airlines,462
Mar-04,2004,Air Caledonie,3253
Mar-04,2004,Qantas Airways,2161
Mar-04,2004,Japan Airlines,14037
Mar-04,2004,Freedom Air International,1278
Mar-04,2004,Thai Airways International,5265
Mar-04,2004,Air Niugini,2070
Mar-04,2004,Air Vanuatu,2772
Mar-04,2004,Air New Zealand,584
Mar-04,2004,United Airlines,10757
Mar-04,2004,LATAM Airlines,3626
Mar-04,2004,Asiana Airlines,9610
Mar-04,2004,Korean Air,11873
Mar-04,2004,Air China,2709
Mar-04,2004,Air China,301
Mar-04,2004,Air China,3612
Mar-04,2004,China Eastern Airlines,2583
Mar-04,2004,China Eastern Airlines,6314
Mar-04,2004,Australian Airlines,3042
Mar-04,2004,British Airways,10881
Mar-04,2004,Gulf Air,8215
Mar-04,2004,Qantas Airways,227
Mar-04,2004,Qantas Airways,4078
Mar-04,2004,Qantas Airways,3071
Mar-04,2004,Qantas Airways,13310
Mar-04,2004,Qantas Airways,11415
Mar-04,2004,Singapore Airlines,33714
Mar-04,2004,Fiji Airways,1314
Mar-04,2004,China Airlines,4770
Mar-04,2004,Eva Air,1954
Mar-04,2004,Japan Airlines,13374
Mar-04,2004,Qantas Airways,2497
Mar-04,2004,Qantas Airways,7099
Mar-04,2004,Qantas Airways,13915
Mar-04,2004,Polynesian Airlines,462
Mar-04,2004,Royal Tongan Airlines,166
Mar-04,2004,Royal Tongan Airlines,664
Mar-04,2004,Air Canada,8590
Mar-04,2004,Lauda Air,7912
Mar-04,2004,Air New Zealand,8468
Mar-04,2004,Qantas Airways,7340
Mar-04,2004,Virgin Australia,3960
Jun-04,2004,Air Paradise International,1464
Jun-04,2004,Garuda Indonesia,1172
Jun-04,2004,Garuda Indonesia,1465
Jun-04,2004,Cathay Pacific Airways,2259
Jun-04,2004,Malaysia Airlines,4695
Jun-04,2004,Qantas Airways,2025
Jun-04,2004,Qantas Airways,908
Jun-04,2004,Singapore Airlines,5491
Jun-04,2004,Air New Zealand,12557
Jun-04,2004,Emirates,11400
Jun-04,2004,Freedom Air International,1988
Jun-04,2004,Garuda Indonesia,2637
Jun-04,2004,Qantas Airways,6007
Jun-04,2004,Qantas Airways,6872
Jun-04,2004,Royal Brunei Airlines,3774
Jun-04,2004,Thai Airways International,3705
Jun-04,2004,Royal Brunei Airlines,3774
Jun-04,2004,Thai Airways International,3705
Jun-04,2004,Thai Airways International,1140
Jun-04,2004,Air New Zealand,2176
Jun-04,2004,Freedom Air International,3124
Jun-04,2004,Qantas Airways,2520
Jun-04,2004,Virgin Australia,5400
Jun-04,2004,Garuda Indonesia,2637
Jun-04,2004,Garuda Indonesia,1172
Jun-04,2004,Emirates,11400
Jun-04,2004,Freedom Air International,1846
Jun-04,2004,Freedom Air International,2414
Jun-04,2004,Cathay Pacific Airways,2799
Jun-04,2004,Cathay Pacific Airways,1244
Jun-04,2004,Cathay Pacific Airways,2488
Jun-04,2004,Qantas Airways,3859
Jun-04,2004,Nauru Airlines,466
Jun-04,2004,Nauru Airlines,466
Jun-04,2004,Solomon Airlines,1224
Jun-04,2004,Malaysia Airlines,5775
Jun-04,2004,Qantas Airways,6007
Jun-04,2004,Qantas Airways,1296
Jun-04,2004,Qantas Airways,6872
Jun-04,2004,Qantas Airways,1258
Jun-04,2004,Qantas Airways,1772
Jun-04,2004,Fiji Airways,4567
Jun-04,2004,Nauru Airlines,466
Jun-04,2004,Nauru Airlines,466
Jun-04,2004,Air Caledonie,1168
Jun-04,2004,Qantas Airways,550
Jun-04,2004,Japan Airlines,14023
Jun-04,2004,Freedom Air International,2414
Jun-04,2004,Air Niugini,3910
Jun-04,2004,Air Niugini,1840
Jun-04,2004,Air Vanuatu,1764
Jun-04,2004,Korean Air,2655
Jun-04,2004,Emirates,11400
Jun-04,2004,Qantas Airways,7194
Jun-04,2004,Qantas Airways,5949
Jun-04,2004,Singapore Airlines,19380
Jun-04,2004,China Airlines,2407
Jun-04,2004,Eva Air,2016
Jun-04,2004,Japan Airlines,13210
Jun-04,2004,Qantas Airways,6648
Jun-04,2004,Freedom Air International,3692
Jun-04,2004,Qantas Airways,1560
Jun-04,2004,Air New Zealand,2718
Jun-04,2004,Australian Airlines,3220
Jun-04,2004,Continental Micronesia,2002
Jun-04,2004,Australian Airlines,3507
Jun-04,2004,Cathay Pacific Airways,2799
Jun-04,2004,Cathay Pacific Airways,2488
Jun-04,2004,Australian Airlines,2423
Jun-04,2004,Australian Airlines,5691
Jun-04,2004,Australian Airlines,8102
Jun-04,2004,Air Niugini,2721
Jun-04,2004,Australian Airlines,2168
Jun-04,2004,Australian Airlines,3503
Jun-04,2004,Qantas Airways,6648
Jun-04,2004,Qantas Airways,7323
Jun-04,2004,Royal Brunei Airlines,1586
Jun-04,2004,Garuda Indonesia,1056
Jun-04,2004,Qantas Airways,1268
Jun-04,2004,Merpati Nusantara Airlines,140
Jun-04,2004,Australian Airlines,2168
Jun-04,2004,Qantas Airways,2025
Jun-04,2004,Qantas Airways,908
Jun-04,2004,Freedom Air International,3550
Jun-04,2004,Freedom Air International,1846
Jun-04,2004,Freedom Air International,710
Jun-04,2004,Freedom Air International,1136
Jun-04,2004,Australian Airlines,8102
Jun-04,2004,Air New Zealand,14185
Jun-04,2004,Emirates,11092
Jun-04,2004,Qantas Airways,12307
Jun-04,2004,Thai Airways International,4845
Jun-04,2004,Thai Airways International,6885
Jun-04,2004,Thai Airways International,5265
Jun-04,2004,Air China,2709
Jun-04,2004,Air China,2709
Jun-04,2004,Air New Zealand,4236
Jun-04,2004,Qantas Airways,3120
Jun-04,2004,Virgin Australia,4500
Jun-04,2004,Air Paradise International,277
Jun-04,2004,Air Paradise International,2493
Jun-04,2004,Air Paradise International,1939
Jun-04,2004,Australian Airlines,2168
Jun-04,2004,Garuda Indonesia,1172
Jun-04,2004,Garuda Indonesia,1465
Jun-04,2004,Garuda Indonesia,1172
Jun-04,2004,Emirates,11092
Jun-04,2004,Freedom Air International,1136
Jun-04,2004,Air China,2709
Jun-04,2004,China Southern Airlines,2296
Jun-04,2004,Freedom Air International,1136
Jun-04,2004,Vietnam Airlines,3718
Jun-04,2004,Vietnam Airlines,3718
Jun-04,2004,Cathay Pacific Airways,2259
Jun-04,2004,Cathay Pacific Airways,11546
Jun-04,2004,Qantas Airways,6810
Jun-04,2004,Qantas Airways,6561
Jun-04,2004,Qantas Airways,4942
Jun-04,2004,Malaysia Airlines,19014
Jun-04,2004,British Airways,10530
Jun-04,2004,Qantas Airways,7952
Jun-04,2004,Qantas Airways,3410
Jun-04,2004,Qantas Airways,10738
Jun-04,2004,United Airlines,10063
Jun-04,2004,Philippine Airlines,3926
Jun-04,2004,Air Mauritius,1470
Jun-04,2004,Fiji Airways,6430
Jun-04,2004,Nauru Airlines,466
Jun-04,2004,United Airlines,10063
Jun-04,2004,Freedom Air International,1136
Jun-04,2004,Thai Airways International,5265
Jun-04,2004,Air China,2709
Jun-04,2004,China Eastern Airlines,3766
Jun-04,2004,British Airways,10530
Jun-04,2004,Emirates,11092
Jun-04,2004,Lauda Air,4128
Jun-04,2004,Qantas Airways,7955
Jun-04,2004,Qantas Airways,3410
Jun-04,2004,Singapore Airlines,24962
Jun-04,2004,Qantas Airways,2724
Jun-04,2004,Qantas Airways,4086
Jun-04,2004,Lauda Air,4128
Jun-04,2004,Air New Zealand,4381
Jun-04,2004,Qantas Airways,2520
Jun-04,2004,Air New Zealand,1224
Jun-04,2004,Air New Zealand,3910
Jun-04,2004,Royal Brunei Airlines,2382
Jun-04,2004,Thai Airways International,2745
Jun-04,2004,Thai Airways International,2440
Jun-04,2004,Air Paradise International,4575
Jun-04,2004,Garuda Indonesia,5075
Jun-04,2004,Qantas Airways,856
Jun-04,2004,Emirates,8424
Jun-04,2004,Cathay Pacific Airways,4043
Jun-04,2004,Qantas Airways,2951
Jun-04,2004,Qantas Airways,2043
Jun-04,2004,South African Airways,4956
Jun-04,2004,Malaysia Airlines,2320
Jun-04,2004,Malaysia Airlines,11522
Jun-04,2004,Malaysia Airlines,2320
Jun-04,2004,Air Mauritius,700
Jun-04,2004,Qantas Airways,5609
Jun-04,2004,Thai Airways International,2440
Jun-04,2004,Qantas Airways,11541
Jun-04,2004,Qantas Airways,5611
Jun-04,2004,Singapore Airlines,19380
Jun-04,2004,Qantas Airways,2951
Jun-04,2004,Polynesian Airlines,616
Jun-04,2004,Polynesian Airlines,770
Jun-04,2004,Aerolineas Argentinas,1976
Jun-04,2004,Air New Zealand,24420
Jun-04,2004,Emirates,6966
Jun-04,2004,LATAM Airlines,3367
Jun-04,2004,Polynesian Airlines,616
Jun-04,2004,Qantas Airways,31763
Jun-04,2004,Qantas Airways,488
Jun-04,2004,Qantas Airways,3870
Jun-04,2004,Qantas Airways,6871
Jun-04,2004,Thai Airways International,12150
Jun-04,2004,Gulf Air,7950
Jun-04,2004,British Airways,11880
Jun-04,2004,Qantas Airways,11368
Jun-04,2004,Thai Airways International,12150
Jun-04,2004,Thai Airways International,6885
Jun-04,2004,Thai Airways International,5265
Jun-04,2004,Air China,2709
Jun-04,2004,Air China,2709
Jun-04,2004,Air China,3612
Jun-04,2004,Aerolineas Argentinas,1976
Jun-04,2004,United Airlines,9716
Jun-04,2004,United Airlines,694
Jun-04,2004,Air New Zealand,7884
Jun-04,2004,Qantas Airways,488
Jun-04,2004,Qantas Airways,17963
Jun-04,2004,Virgin Australia,5400
Jun-04,2004,Air Paradise International,2493
Jun-04,2004,Air Paradise International,1939
Jun-04,2004,Australian Airlines,3523
Jun-04,2004,Australian Airlines,2168
Jun-04,2004,Garuda Indonesia,4688
Jun-04,2004,Emirates,7482
Jun-04,2004,Freedom Air International,1278
Jun-04,2004,Qantas Airways,12796
Jun-04,2004,Air China,2709
Jun-04,2004,China Southern Airlines,2296
Jun-04,2004,China Southern Airlines,2583
Jun-04,2004,Freedom Air International,1278
Jun-04,2004,Vietnam Airlines,5070
Jun-04,2004,Vietnam Airlines,5070
Jun-04,2004,Cathay Pacific Airways,15807
Jun-04,2004,Qantas Airways,6583
Jun-04,2004,Qantas Airways,11519
Jun-04,2004,Air Canada,6323
Jun-04,2004,Hawaiian Airlines,4488
Jun-04,2004,Qantas Airways,5594
Jun-04,2004,Qantas Airways,5958
Jun-04,2004,Qantas Airways,5875
Jun-04,2004,Australian Airlines,2438
Jun-04,2004,Lauda Air,8256
Jun-04,2004,Malaysia Airlines,17286
Jun-04,2004,British Airways,11880
Jun-04,2004,British Airways,10530
Jun-04,2004,Qantas Airways,11366
Jun-04,2004,Qantas Airways,3405
Jun-04,2004,Qantas Airways,11384
Jun-04,2004,Qantas Airways,3870
Jun-04,2004,Qantas Airways,6871
Jun-04,2004,Qantas Airways,1258
Jun-04,2004,Qantas Airways,23498
Jun-04,2004,Qantas Airways,4768
Jun-04,2004,United Airlines,10063
Jun-04,2004,United Airlines,347
Jun-04,2004,United Airlines,694
Jun-04,2004,Philippine Airlines,3926
Jun-04,2004,Qantas Airways,1772
Jun-04,2004,Qantas Airways,3403
Jun-04,2004,Air Mauritius,1470
Jun-04,2004,Fiji Airways,13740
Jun-04,2004,Australian Airlines,5687
Jun-04,2004,Qantas Airways,4768
Jun-04,2004,United Airlines,10063
Jun-04,2004,Air Caledonie,3128
Jun-04,2004,Qantas Airways,2310
Jun-04,2004,Japan Airlines,14023
Jun-04,2004,Freedom Air International,1278
Jun-04,2004,Thai Airways International,5265
Jun-04,2004,Air Niugini,1840
Jun-04,2004,Air Vanuatu,2646
Jun-04,2004,Air New Zealand,584
Jun-04,2004,United Airlines,9716
Jun-04,2004,United Airlines,694
Jun-04,2004,LATAM Airlines,3367
Jun-04,2004,Hawaiian Airlines,4488
Jun-04,2004,Asiana Airlines,9300
Jun-04,2004,Korean Air,11490
Jun-04,2004,Air China,2709
Jun-04,2004,Air China,3612
Jun-04,2004,China Eastern Airlines,3766
Jun-04,2004,China Eastern Airlines,4305
Jun-04,2004,Australian Airlines,2438
Jun-04,2004,Australian Airlines,3523
Jun-04,2004,British Airways,10530
Jun-04,2004,Gulf Air,7950
Jun-04,2004,Qantas Airways,908
Jun-04,2004,Qantas Airways,5949
Jun-04,2004,Qantas Airways,3405
Jun-04,2004,Qantas Airways,12800
Jun-04,2004,Qantas Airways,11385
Jun-04,2004,Singapore Airlines,34118
Jun-04,2004,Fiji Airways,1006
Jun-04,2004,China Airlines,4505
Jun-04,2004,Eva Air,1944
Jun-04,2004,Japan Airlines,13444
Jun-04,2004,Qantas Airways,2724
Jun-04,2004,Qantas Airways,7323
Jun-04,2004,Qantas Airways,12737
Jun-04,2004,Polynesian Airlines,616
Jun-04,2004,Polynesian Airlines,770
Jun-04,2004,Air Canada,6323
Jun-04,2004,Lauda Air,8256
Jun-04,2004,Air New Zealand,8176
Jun-04,2004,Qantas Airways,6600
Jun-04,2004,Virgin Australia,5400
Sep-04,2004,Air Paradise International,1654
Sep-04,2004,Air Paradise International,460
Sep-04,2004,Garuda Indonesia,1172
Sep-04,2004,Garuda Indonesia,1172
Sep-04,2004,Cathay Pacific Airways,2259
Sep-04,2004,Malaysia Airlines,4726
Sep-04,2004,Qantas Airways,2037
Sep-04,2004,Qantas Airways,908
Sep-04,2004,Singapore Airlines,5814
Sep-04,2004,Air New Zealand,18458
Sep-04,2004,Emirates,11400
Sep-04,2004,Freedom Air International,2130
Sep-04,2004,Garuda Indonesia,2637
Sep-04,2004,Qantas Airways,5616
Sep-04,2004,Qantas Airways,7341
Sep-04,2004,Royal Brunei Airlines,3348
Sep-04,2004,Thai Airways International,3705
Sep-04,2004,Royal Brunei Airlines,3348
Sep-04,2004,Thai Airways International,3705
Sep-04,2004,Thai Airways International,1425
Sep-04,2004,Air New Zealand,3042
Sep-04,2004,Freedom Air International,3644
Sep-04,2004,Qantas Airways,3600
Sep-04,2004,Virgin Australia,5400
Sep-04,2004,Garuda Indonesia,2637
Sep-04,2004,Garuda Indonesia,879
Sep-04,2004,Emirates,11400
Sep-04,2004,Freedom Air International,1846
Sep-04,2004,Freedom Air International,2405
Sep-04,2004,Cathay Pacific Airways,2799
Sep-04,2004,Cathay Pacific Airways,1244
Sep-04,2004,Cathay Pacific Airways,2799
Sep-04,2004,Qantas Airways,3564
Sep-04,2004,Qantas Airways,1135
Sep-04,2004,Nauru Airlines,598
Sep-04,2004,Nauru Airlines,528
Sep-04,2004,Solomon Airlines,1768
Sep-04,2004,Malaysia Airlines,6116
Sep-04,2004,Qantas Airways,5616
Sep-04,2004,Qantas Airways,3456
Sep-04,2004,Qantas Airways,7341
Sep-04,2004,Qantas Airways,2160
Sep-04,2004,Qantas Airways,450
Sep-04,2004,Qantas Airways,1743
Sep-04,2004,Fiji Airways,4948
Sep-04,2004,Virgin Australia,1980
Sep-04,2004,Nauru Airlines,598
Sep-04,2004,Nauru Airlines,528
Sep-04,2004,Air Caledonie,1314
Sep-04,2004,Qantas Airways,575
Sep-04,2004,Japan Airlines,13560
Sep-04,2004,Freedom Air International,2544
Sep-04,2004,Air Niugini,4334
Sep-04,2004,Air Niugini,1610
Sep-04,2004,Air Vanuatu,1918
Sep-04,2004,Virgin Australia,360
Sep-04,2004,Air New Zealand,408
Sep-04,2004,Qantas Airways,472
Sep-04,2004,Korean Air,3744
Sep-04,2004,Emirates,11400
Sep-04,2004,Qantas Airways,5977
Sep-04,2004,Qantas Airways,5261
Sep-04,2004,Singapore Airlines,19380
Sep-04,2004,China Airlines,2131
Sep-04,2004,Eva Air,2268
Sep-04,2004,Japan Airlines,13012
Sep-04,2004,Qantas Airways,6870
Sep-04,2004,Freedom Air International,2946
Sep-04,2004,Qantas Airways,1560
Sep-04,2004,Air New Zealand,2488
Sep-04,2004,Australian Airlines,267
Sep-04,2004,Australian Airlines,3209
Sep-04,2004,Australian Airlines,271
Sep-04,2004,Continental Micronesia,1848
Sep-04,2004,Australian Airlines,2942
Sep-04,2004,Cathay Pacific Airways,2799
Sep-04,2004,Cathay Pacific Airways,2799
Sep-04,2004,Qantas Airways,450
Sep-04,2004,Australian Airlines,2981
Sep-04,2004,Australian Airlines,5149
Sep-04,2004,Australian Airlines,271
Sep-04,2004,Australian Airlines,7775
Sep-04,2004,Air Niugini,3686
Sep-04,2004,Australian Airlines,2389
Sep-04,2004,Australian Airlines,3427
Sep-04,2004,Qantas Airways,6870
Sep-04,2004,Qantas Airways,6870
Sep-04,2004,Fiji Airways,440
Sep-04,2004,Royal Brunei Airlines,1608
Sep-04,2004,Garuda Indonesia,1056
Sep-04,2004,Qantas Airways,1296
Sep-04,2004,Merpati Nusantara Airlines,224
Sep-04,2004,Australian Airlines,2389
Sep-04,2004,Qantas Airways,2038
Sep-04,2004,Qantas Airways,908
Sep-04,2004,Freedom Air International,2964
Sep-04,2004,Freedom Air International,1692
Sep-04,2004,Freedom Air International,1130
Sep-04,2004,Australian Airlines,271
Sep-04,2004,Freedom Air International,1130
